TransactionID,CustomerID,ProductID,SaleDate,SaleTimestamp,Quantity,TotalAmount
T000346,C0464,P011,2024-03-11,2024-03-11 23:54:17.514809,4,886.96
T000347,C0312,P006,2025-02-17,2025-02-17 18:46:07.101844,1,264.06
T000348,C0240,P022,2025-03-21,2025-03-21 07:51:52.715138,4,1064.68
T000349,C0350,P035,2023-11-02,2023-11-02 01:04:02.663276,3,935.19
T000350,C0105,P057,2023-08-02,2023-08-02 03:31:58.097781,1,347.32
T000351,C0274,P008,2025-01-12,2025-01-12 19:13:07.959867,1,203.47
T000352,C0131,P067,2025-01-07,2025-01-07 15:05:38.594789,2,860.24
T000353,C0231,P072,2024-10-13,2024-10-13 22:35:30.413909,2,865.7
T000354,C0173,P049,2023-07-09,2023-07-09 10:07:35.839567,5,255.35
T000355,C0139,P014,2024-01-03,2024-01-03 20:48:23.526418,4,1221.2
T000356,C0300,P052,2024-01-04,2024-01-04 05:20:48.457562,5,589.55
T000357,C0273,P062,2023-10-08,2023-10-08 15:02:10.238045,4,1328.52
T000358,C0113,P049,2023-07-24,2023-07-24 08:39:53.531578,2,102.14
T000359,C0060,P066,2024-05-09,2024-05-09 02:15:37.014360,2,588.32
T000360,C0023,P092,2024-03-22,2024-03-22 12:53:55.050901,3,164.94
T000361,C0213,P037,2023-11-08,2023-11-08 09:20:15.715993,4,421.88
T000362,C0464,P098,2023-11-05,2023-11-05 02:21:09.251419,2,355.88
T000363,C0072,P068,2024-02-21,2024-02-21 16:50:47.120709,1,477.43
T000364,C0416,P030,2025-03-20,2025-03-20 04:53:26.818331,5,1655.6
T000365,C0387,P006,2023-08-07,2023-08-07 16:44:09.053535,3,792.18
T000366,C0069,P058,2025-01-10,2025-01-10 20:20:36.342504,1,362.84
T000367,C0201,P009,2023-06-21,2023-06-21 21:09:04.930981,4,739.36
T000368,C0282,P029,2024-01-15,2024-01-15 00:00:46.653105,5,559.15
T000369,C0269,P076,2023-10-21,2023-10-21 08:32:00.248609,4,155.04
T000370,C0032,P078,2024-07-08,2024-07-08 20:18:01.155513,3,1482.69
T000371,C0237,P037,2024-04-26,2024-04-26 01:04:38.085935,1,105.47
T000372,C0082,P009,2025-02-01,2025-02-01 03:55:50.292977,1,184.84
T000373,C0057,P048,2025-01-12,2025-01-12 07:01:06.997277,2,896.86
T000374,C0484,P090,2024-09-26,2024-09-26 16:56:05.448617,3,475.5
T000375,C0297,P096,2024-07-13,2024-07-13 20:42:25.384918,5,668.15
T000376,C0214,P045,2024-11-14,2024-11-14 06:35:19.053723,3,647.19
T000377,C0173,P031,2024-01-20,2024-01-20 14:39:18.440992,3,468.3
T000378,C0021,P100,2024-10-17,2024-10-17 23:41:06.466652,4,655.48
T000379,C0466,P028,2024-07-10,2024-07-10 14:08:23.066115,1,107.32
T000380,C0377,P073,2025-02-03,2025-02-03 23:45:24.753043,2,85.08
T000381,C0492,P054,2025-04-16,2025-04-16 23:49:09.777029,1,430.0
T000382,C0207,P010,2024-03-02,2024-03-02 01:01:23.401651,2,285.72
T000383,C0216,P040,2023-06-22,2023-06-22 22:20:23.125717,1,79.81
T000384,C0398,P084,2024-02-18,2024-02-18 20:58:52.447625,2,398.94
T000385,C0431,P072,2024-02-17,2024-02-17 13:29:43.797141,1,432.85
T000386,C0393,P048,2023-08-19,2023-08-19 22:12:44.120655,1,448.43
T000387,C0024,P096,2025-02-23,2025-02-23 09:02:21.869109,3,400.89
T000388,C0271,P070,2025-01-19,2025-01-19 22:30:31.801486,5,1459.4
T000389,C0388,P035,2024-11-21,2024-11-21 01:53:21.118793,1,311.73
T000390,C0306,P019,2023-07-22,2023-07-22 20:33:03.266618,4,138.08
T000391,C0315,P051,2024-06-08,2024-06-08 00:57:01.034921,5,1195.3
T000392,C0239,P013,2024-06-26,2024-06-26 13:36:03.564507,1,497.86
T000393,C0130,P051,2023-12-04,2023-12-04 04:21:18.240288,3,717.18
T000394,C0418,P015,2023-08-22,2023-08-22 21:36:17.483312,5,225.95
T000395,C0158,P072,2025-02-21,2025-02-21 19:50:37.646105,4,1731.4
T000396,C0161,P002,2023-10-28,2023-10-28 02:08:41.498832,1,209.49
T000397,C0132,P041,2024-07-15,2024-07-15 10:38:51.141120,3,1208.16
T000398,C0494,P020,2024-07-20,2024-07-20 07:15:06.417165,2,823.78
T000399,C0156,P052,2024-07-08,2024-07-08 19:21:36.561936,1,117.91
T000400,C0279,P063,2024-10-25,2024-10-25 03:26:13.149976,1,246.13
T000401,C0268,P052,2023-07-04,2023-07-04 06:59:02.086712,5,589.55
T000402,C0404,P015,2024-11-07,2024-11-07 14:41:00.800461,4,180.76
T000403,C0448,P009,2024-05-16,2024-05-16 01:53:22.995307,2,369.68
T000404,C0412,P061,2023-11-21,2023-11-21 18:49:35.621843,2,222.36
T000405,C0309,P028,2023-12-20,2023-12-20 23:52:46.317006,2,214.64
T000406,C0325,P039,2024-09-23,2024-09-23 05:00:47.587769,2,564.32
T000407,C0262,P072,2024-09-03,2024-09-03 19:24:15.356158,2,865.7
T000408,C0044,P088,2024-03-20,2024-03-20 16:47:06.284126,5,1036.65
T000409,C0185,P036,2024-07-13,2024-07-13 05:11:18.728329,1,61.0
T000410,C0482,P047,2025-04-23,2025-04-23 10:50:20.365225,1,51.25
T000411,C0439,P095,2023-10-01,2023-10-01 18:38:20.548392,3,228.39
T000412,C0489,P061,2024-03-08,2024-03-08 03:11:33.687112,5,555.9
T000413,C0071,P047,2024-03-16,2024-03-16 15:11:06.371907,5,256.25
T000414,C0007,P059,2024-03-04,2024-03-04 06:30:42.577169,5,751.05
T000415,C0321,P013,2023-11-23,2023-11-23 08:38:32.958561,2,995.72
T000416,C0469,P081,2023-09-20,2023-09-20 09:36:10.416256,1,328.71
T000417,C0414,P040,2023-12-11,2023-12-11 14:04:48.045123,2,159.62
T000418,C0417,P095,2024-10-07,2024-10-07 08:45:21.175021,1,76.13
T000419,C0351,P066,2023-12-30,2023-12-30 04:15:32.854275,3,882.48
T000420,C0474,P046,2024-10-20,2024-10-20 02:22:40.203136,2,632.8
T000421,C0430,P058,2024-11-25,2024-11-25 07:51:08.502610,2,725.68
T000422,C0032,P064,2023-11-06,2023-11-06 17:16:52.499948,1,67.06
T000423,C0171,P089,2023-05-29,2023-05-29 22:11:01.747252,5,1094.15
T000424,C0071,P060,2023-10-30,2023-10-30 16:50:36.166653,5,464.8
T000425,C0263,P064,2023-06-03,2023-06-03 00:09:10.542704,1,67.06
T000426,C0421,P066,2025-04-30,2025-04-30 06:26:16.169259,3,882.48
T000427,C0414,P039,2024-01-09,2024-01-09 00:05:34.181603,2,564.32
T000428,C0190,P045,2025-03-31,2025-03-31 04:06:05.131765,4,862.92
T000429,C0239,P037,2023-05-08,2023-05-08 13:47:02.752893,3,316.41
T000430,C0495,P084,2024-03-21,2024-03-21 20:11:27.349305,1,199.47
T000431,C0333,P053,2025-01-16,2025-01-16 08:33:27.864483,2,812.9
T000432,C0151,P096,2025-03-21,2025-03-21 15:36:45.601404,5,668.15
T000433,C0390,P081,2025-04-23,2025-04-23 16:41:38.788949,2,657.42
T000434,C0276,P053,2024-06-18,2024-06-18 10:55:43.793780,4,1625.8
T000435,C0279,P049,2023-09-09,2023-09-09 04:08:36.877662,1,51.07
T000436,C0383,P085,2023-07-27,2023-07-27 00:15:49.244694,4,1624.72
T000437,C0470,P068,2024-12-08,2024-12-08 16:25:08.592372,3,1432.29
T000438,C0345,P059,2024-10-14,2024-10-14 02:03:19.375139,4,600.84
T000439,C0486,P075,2024-07-31,2024-07-31 12:29:30.794610,2,798.56
T000440,C0216,P061,2024-02-24,2024-02-24 17:29:55.487206,2,222.36
T000441,C0143,P050,2024-09-09,2024-09-09 19:57:14.302339,3,1245.3
T000442,C0198,P053,2024-07-19,2024-07-19 16:20:49.961037,4,1625.8
T000443,C0205,P090,2023-07-21,2023-07-21 12:00:27.737249,1,158.5
T000444,C0208,P076,2024-04-21,2024-04-21 22:04:56.019434,4,155.04
T000445,C0364,P039,2023-07-07,2023-07-07 06:58:01.900510,1,282.16
T000446,C0090,P012,2024-02-09,2024-02-09 04:23:06.216137,3,641.88
T000447,C0153,P073,2025-01-22,2025-01-22 14:51:35.624463,4,170.16
T000448,C0175,P086,2023-06-18,2023-06-18 18:06:04.759200,4,564.96
T000449,C0431,P071,2025-05-03,2025-05-03 04:45:26.352829,1,34.67
T000450,C0476,P009,2024-12-07,2024-12-07 12:54:25.311235,5,924.2
T000451,C0008,P025,2024-07-18,2024-07-18 08:47:59.479460,1,120.12
T000452,C0201,P058,2024-11-20,2024-11-20 15:06:10.216350,2,725.68
T000453,C0086,P071,2023-06-05,2023-06-05 03:17:12.513916,1,34.67
T000454,C0145,P018,2023-06-27,2023-06-27 15:06:39.218181,1,211.98
T000455,C0443,P042,2023-08-30,2023-08-30 04:47:37.487699,3,755.97
T000456,C0460,P053,2024-03-17,2024-03-17 07:06:12.678122,4,1625.8
T000457,C0185,P082,2023-11-15,2023-11-15 20:09:41.121091,3,343.86
T000458,C0118,P006,2023-08-24,2023-08-24 13:00:45.972245,4,1056.24
T000459,C0098,P098,2023-07-24,2023-07-24 13:36:02.846573,5,889.7
T000460,C0266,P085,2023-08-28,2023-08-28 16:45:52.663682,5,2030.9
T000461,C0106,P004,2024-07-31,2024-07-31 01:30:24.576581,1,73.99
T000462,C0499,P031,2025-02-19,2025-02-19 20:17:57.662213,2,312.2
T000463,C0311,P025,2024-08-17,2024-08-17 08:41:38.954671,5,600.6
T000464,C0214,P007,2023-10-24,2023-10-24 02:30:52.734134,5,150.2
T000465,C0192,P098,2024-05-20,2024-05-20 15:04:16.011799,5,889.7
T000466,C0487,P088,2025-01-25,2025-01-25 19:49:10.470882,1,207.33
T000467,C0423,P016,2025-03-09,2025-03-09 17:46:52.440720,3,975.6
T000468,C0221,P024,2024-02-26,2024-02-26 00:34:29.205236,5,1289.85
T000469,C0273,P026,2024-06-27,2024-06-27 01:09:31.824191,1,288.78
T000470,C0210,P041,2024-02-22,2024-02-22 18:02:16.633879,2,805.44
T000471,C0093,P078,2024-03-22,2024-03-22 07:48:37.243822,1,494.23
T000472,C0242,P064,2024-02-27,2024-02-27 17:11:42.938253,3,201.18
T000473,C0135,P035,2024-06-14,2024-06-14 14:32:18.351189,2,623.46
T000474,C0441,P031,2024-12-09,2024-12-09 22:09:46.211195,3,468.3
T000475,C0173,P042,2024-02-27,2024-02-27 00:42:07.692242,4,1007.96
T000476,C0482,P086,2024-08-08,2024-08-08 11:49:34.499747,3,423.72
T000477,C0500,P028,2023-12-26,2023-12-26 16:55:25.925311,5,536.6
T000478,C0270,P082,2023-08-18,2023-08-18 18:30:25.069914,5,573.1
T000479,C0123,P073,2025-02-19,2025-02-19 10:13:02.019040,5,212.7
T000480,C0146,P096,2023-12-14,2023-12-14 15:27:32.059311,2,267.26
T000481,C0258,P006,2024-03-15,2024-03-15 11:41:58.144874,2,528.12
T000482,C0406,P002,2024-06-16,2024-06-16 19:19:27.631526,5,1047.45
T000483,C0234,P077,2023-05-20,2023-05-20 19:10:18.449234,5,497.85
T000484,C0166,P043,2023-11-07,2023-11-07 01:58:47.594459,5,74.3
T000485,C0415,P061,2024-06-12,2024-06-12 14:33:48.145193,2,222.36
T000486,C0346,P007,2023-11-15,2023-11-15 20:17:21.811398,1,30.04
T000487,C0142,P050,2023-09-21,2023-09-21 03:44:35.460735,4,1660.4
T000488,C0428,P053,2024-11-17,2024-11-17 19:16:45.079924,1,406.45
T000489,C0327,P009,2023-09-14,2023-09-14 16:27:45.982084,4,739.36
T000490,C0422,P068,2023-11-28,2023-11-28 12:30:57.223546,5,2387.15
T000491,C0471,P098,2025-01-09,2025-01-09 11:46:30.791323,4,711.76
T000492,C0426,P034,2024-10-20,2024-10-20 04:53:56.835902,1,305.38
T000493,C0426,P038,2023-06-27,2023-06-27 05:12:12.100289,2,339.68
T000494,C0273,P049,2023-08-01,2023-08-01 06:41:09.385402,3,153.21
T000495,C0029,P004,2024-10-20,2024-10-20 08:39:13.994626,2,147.98
T000496,C0459,P097,2023-12-17,2023-12-17 04:09:56.906598,5,2127.8
T000497,C0209,P080,2024-02-14,2024-02-14 18:18:48.926880,3,54.42
T000498,C0171,P016,2025-01-02,2025-01-02 15:31:00.876848,4,1300.8
T000499,C0346,P057,2024-02-13,2024-02-13 13:23:24.984252,3,1041.96
T000500,C0128,P060,2023-11-10,2023-11-10 10:58:16.708682,4,371.84
T000501,C0426,P071,2024-09-24,2024-09-24 18:41:58.184629,3,104.01
T000502,C0331,P095,2024-07-15,2024-07-15 04:44:56.944638,1,76.13
T000503,C0004,P086,2024-04-07,2024-04-07 16:22:23.876791,2,282.48
T000504,C0106,P093,2025-02-21,2025-02-21 16:09:10.325238,1,298.85
T000505,C0055,P081,2024-06-04,2024-06-04 04:22:27.263369,4,1314.84
T000506,C0139,P005,2024-03-08,2024-03-08 16:33:12.246188,2,699.58
T000507,C0216,P092,2024-12-07,2024-12-07 12:50:16.949721,1,54.98
T000508,C0179,P038,2024-07-09,2024-07-09 21:10:59.103234,2,339.68
T000509,C0085,P099,2024-04-27,2024-04-27 06:32:35.841545,1,325.86
T000510,C0310,P016,2024-04-23,2024-04-23 05:32:05.730964,4,1300.8
T000511,C0239,P011,2024-06-20,2024-06-20 18:55:49.420655,2,443.48
T000512,C0091,P088,2024-12-23,2024-12-23 04:51:13.858349,3,621.99
T000513,C0059,P055,2025-03-31,2025-03-31 03:18:41.858489,1,446.8
T000514,C0045,P019,2024-03-25,2024-03-25 14:26:12.718138,2,69.04
T000515,C0197,P095,2024-07-10,2024-07-10 13:04:37.890323,5,380.65
T000516,C0124,P007,2025-03-15,2025-03-15 16:36:20.328306,1,30.04
T000517,C0238,P036,2024-12-29,2024-12-29 02:43:51.059284,5,305.0
T000518,C0234,P032,2023-10-20,2023-10-20 00:59:05.179139,1,249.28
T000519,C0051,P039,2024-11-21,2024-11-21 20:37:37.279658,4,1128.64
T000520,C0241,P012,2025-03-17,2025-03-17 15:11:12.285719,4,855.84
T000521,C0315,P021,2023-05-18,2023-05-18 00:28:45.547290,3,676.17
T000522,C0077,P036,2025-04-05,2025-04-05 02:48:40.396382,2,122.0
T000523,C0108,P008,2024-03-11,2024-03-11 17:35:14.814980,4,813.88
T000524,C0368,P068,2024-09-10,2024-09-10 20:12:08.287911,2,954.86
T000525,C0023,P061,2025-01-30,2025-01-30 00:00:41.050677,5,555.9
T000526,C0080,P026,2024-07-23,2024-07-23 22:06:14.060313,1,288.78
T000527,C0076,P081,2024-04-17,2024-04-17 11:17:54.096390,4,1314.84
T000528,C0114,P076,2024-03-08,2024-03-08 17:23:25.223187,3,116.28
T000529,C0388,P044,2024-11-28,2024-11-28 13:33:42.235906,3,1390.47
T000530,C0331,P082,2024-01-25,2024-01-25 09:16:12.883960,3,343.86
T000531,C0426,P076,2024-09-06,2024-09-06 11:05:35.784307,5,193.8
T000532,C0421,P049,2023-10-24,2023-10-24 11:55:19.666121,5,255.35
T000533,C0082,P015,2024-09-08,2024-09-08 07:15:36.766790,1,45.19
T000534,C0380,P009,2025-04-27,2025-04-27 00:22:13.122890,3,554.52
T000535,C0160,P059,2024-03-25,2024-03-25 04:24:11.468886,2,300.42
T000536,C0439,P096,2023-12-21,2023-12-21 08:41:49.496462,1,133.63
T000537,C0497,P055,2024-02-29,2024-02-29 18:39:10.428082,5,2234.0
T000538,C0140,P082,2023-10-07,2023-10-07 02:42:45.795606,5,573.1
T000539,C0066,P034,2024-01-18,2024-01-18 03:39:05.450250,1,305.38
T000540,C0232,P045,2024-03-04,2024-03-04 11:39:43.043895,3,647.19
T000541,C0196,P031,2023-07-14,2023-07-14 19:15:16.421029,3,468.3
T000542,C0399,P054,2023-07-20,2023-07-20 19:39:02.694202,5,2150.0
T000543,C0135,P088,2023-09-17,2023-09-17 23:28:14.993708,3,621.99
T000544,C0407,P052,2025-04-15,2025-04-15 22:39:37.479336,5,589.55
T000545,C0325,P095,2023-10-24,2023-10-24 10:28:52.565926,2,152.26
T000546,C0329,P072,2025-01-19,2025-01-19 01:48:13.371129,2,865.7
T000547,C0500,P025,2023-08-01,2023-08-01 13:37:46.802016,1,120.12
T000548,C0106,P010,2023-12-03,2023-12-03 07:20:35.815672,4,571.44
T000549,C0272,P036,2023-11-22,2023-11-22 22:24:03.187666,1,61.0
T000550,C0302,P039,2024-09-04,2024-09-04 16:47:57.122989,5,1410.8
T000551,C0143,P096,2025-01-13,2025-01-13 14:08:48.774347,3,400.89
T000552,C0239,P006,2025-02-06,2025-02-06 04:47:03.203490,5,1320.3
T000553,C0286,P043,2024-12-31,2024-12-31 22:19:52.362080,1,14.86
T000554,C0079,P001,2023-06-21,2023-06-21 07:04:55.721297,1,228.41
T000555,C0016,P090,2024-03-30,2024-03-30 20:25:25.742104,3,475.5
T000556,C0103,P048,2024-06-14,2024-06-14 22:34:55.510648,3,1345.29
T000557,C0191,P088,2024-11-30,2024-11-30 07:57:12.564597,4,829.32
T000558,C0125,P079,2023-10-02,2023-10-02 00:47:49.211128,2,683.06
T000559,C0013,P052,2024-05-10,2024-05-10 15:40:13.149295,2,235.82
T000560,C0104,P023,2024-04-18,2024-04-18 16:53:22.112594,4,1059.92
T000561,C0324,P050,2025-03-28,2025-03-28 02:28:15.535104,2,830.2
T000562,C0067,P043,2023-10-11,2023-10-11 06:16:08.024434,5,74.3
T000563,C0080,P007,2023-11-15,2023-11-15 23:52:55.034938,5,150.2
T000564,C0318,P013,2024-04-20,2024-04-20 20:43:08.518838,1,497.86
T000565,C0450,P005,2023-11-26,2023-11-26 02:30:47.874824,2,699.58
T000566,C0208,P045,2023-09-22,2023-09-22 00:48:46.355347,5,1078.65
T000567,C0432,P074,2023-06-03,2023-06-03 06:11:08.999775,1,347.39
T000568,C0433,P053,2024-02-22,2024-02-22 04:44:51.103945,5,2032.25
T000569,C0415,P047,2024-02-09,2024-02-09 19:34:19.622986,1,51.25
T000570,C0375,P085,2023-05-07,2023-05-07 14:21:18.553607,3,1218.54
T000571,C0496,P006,2024-04-24,2024-04-24 20:03:39.443452,2,528.12
T000572,C0218,P050,2024-03-04,2024-03-04 15:27:31.460155,4,1660.4
T000573,C0188,P083,2024-09-10,2024-09-10 08:35:07.106562,2,228.48
T000574,C0495,P005,2023-09-30,2023-09-30 19:18:57.660634,2,699.58
T000575,C0233,P043,2023-11-21,2023-11-21 18:43:16.068442,5,74.3
T000576,C0057,P003,2023-11-18,2023-11-18 03:24:13.715087,2,441.86
T000577,C0391,P027,2024-05-20,2024-05-20 01:27:11.962553,4,683.8
T000578,C0152,P012,2025-03-22,2025-03-22 16:11:05.149004,5,1069.8
T000579,C0019,P012,2023-11-23,2023-11-23 02:45:22.169097,5,1069.8
T000580,C0282,P063,2024-03-20,2024-03-20 14:00:27.324024,1,246.13
T000581,C0478,P031,2024-12-28,2024-12-28 00:27:58.705872,5,780.5
T000582,C0485,P039,2024-04-22,2024-04-22 17:51:29.168739,5,1410.8
T000583,C0074,P037,2023-12-16,2023-12-16 13:18:14.482628,3,316.41
T000584,C0098,P054,2023-11-11,2023-11-11 20:19:55.920957,4,1720.0
T000585,C0133,P061,2024-12-28,2024-12-28 03:56:05.983306,5,555.9
T000586,C0064,P007,2023-10-28,2023-10-28 11:02:12.276743,3,90.12
T000587,C0266,P024,2025-02-14,2025-02-14 18:52:58.218594,5,1289.85
T000588,C0046,P016,2024-01-25,2024-01-25 08:03:37.206666,2,650.4
T000589,C0110,P038,2024-02-28,2024-02-28 03:30:06.186361,1,169.84
T000590,C0455,P026,2023-11-24,2023-11-24 15:06:02.907611,2,577.56
T000591,C0081,P038,2023-11-15,2023-11-15 14:02:50.644506,1,169.84
T000592,C0182,P009,2025-02-10,2025-02-10 09:10:40.336277,3,554.52
T000593,C0059,P016,2024-08-16,2024-08-16 17:57:37.469732,5,1626.0
T000594,C0367,P006,2025-04-07,2025-04-07 09:22:58.356499,5,1320.3
T000595,C0395,P006,2024-02-22,2024-02-22 18:44:01.776111,4,1056.24
T000596,C0068,P014,2023-08-07,2023-08-07 20:04:46.534204,2,610.6
T000597,C0474,P055,2025-03-02,2025-03-02 09:16:18.454228,1,446.8
T000598,C0199,P077,2024-04-02,2024-04-02 18:34:15.557149,1,99.57
T000599,C0154,P072,2024-05-17,2024-05-17 19:21:38.541740,1,432.85
T000600,C0166,P049,2023-05-25,2023-05-25 03:47:42.876100,4,204.28
T000601,C0367,P072,2025-03-07,2025-03-07 18:00:36.827052,2,865.7
T000602,C0100,P023,2023-05-22,2023-05-22 05:06:50.319508,2,529.96
T000603,C0296,P053,2024-02-08,2024-02-08 23:22:29.040448,5,2032.25
T000604,C0401,P027,2024-07-27,2024-07-27 22:06:46.489066,2,341.9
T000605,C0045,P075,2024-09-17,2024-09-17 17:35:23.613346,5,1996.4
T000606,C0239,P071,2023-12-31,2023-12-31 23:14:25.336327,2,69.34
T000607,C0492,P057,2024-12-27,2024-12-27 18:29:09.695965,3,1041.96
T000608,C0357,P067,2025-01-23,2025-01-23 04:53:26.961478,3,1290.36
T000609,C0267,P097,2023-11-24,2023-11-24 06:43:42.864565,5,2127.8
T000610,C0431,P015,2024-02-24,2024-02-24 06:47:15.369219,3,135.57
T000611,C0447,P090,2025-01-19,2025-01-19 01:59:05.267814,2,317.0
T000612,C0346,P092,2023-10-14,2023-10-14 07:26:20.827235,3,164.94
T000613,C0036,P077,2023-11-17,2023-11-17 21:22:13.040591,3,298.71
T000614,C0139,P078,2025-02-19,2025-02-19 23:32:05.257670,1,494.23
T000615,C0315,P021,2025-04-08,2025-04-08 13:35:51.748633,4,901.56
T000616,C0281,P083,2024-03-13,2024-03-13 19:27:34.477771,4,456.96
T000617,C0047,P098,2024-09-13,2024-09-13 06:46:56.102038,5,889.7
T000618,C0090,P054,2023-09-09,2023-09-09 21:11:09.253056,1,430.0
T000619,C0381,P003,2024-09-25,2024-09-25 03:28:01.850031,1,220.93
T000620,C0276,P031,2023-06-17,2023-06-17 01:35:53.273881,4,624.4
T000621,C0344,P002,2024-01-30,2024-01-30 05:39:02.505292,5,1047.45
T000622,C0500,P086,2024-10-21,2024-10-21 21:26:33.577942,3,423.72
T000623,C0249,P043,2025-01-27,2025-01-27 04:35:54.891746,2,29.72
T000624,C0267,P004,2024-05-21,2024-05-21 11:33:04.917445,5,369.95
T000625,C0087,P086,2024-05-04,2024-05-04 18:01:11.991886,2,282.48
T000626,C0217,P056,2024-09-04,2024-09-04 13:46:50.558348,5,1312.25
T000627,C0124,P058,2023-08-26,2023-08-26 07:47:58.246998,5,1814.2
T000628,C0014,P015,2024-11-19,2024-11-19 12:57:36.130603,3,135.57
T000629,C0105,P100,2023-06-05,2023-06-05 06:31:52.411528,5,819.35
T000630,C0237,P047,2024-01-13,2024-01-13 04:04:08.285846,4,205.0
T000631,C0342,P059,2023-11-30,2023-11-30 19:08:53.600464,1,150.21
T000632,C0316,P100,2024-03-23,2024-03-23 16:32:34.188396,1,163.87
T000633,C0027,P084,2024-09-13,2024-09-13 15:21:02.024653,5,997.35
T000634,C0336,P088,2025-02-12,2025-02-12 07:52:05.030558,3,621.99
T000635,C0489,P007,2023-10-06,2023-10-06 08:38:35.696035,5,150.2
T000636,C0169,P058,2024-08-28,2024-08-28 04:10:15.761506,2,725.68
T000637,C0060,P094,2023-07-27,2023-07-27 22:46:32.665212,2,179.0
T000638,C0468,P054,2024-08-27,2024-08-27 05:00:07.044943,5,2150.0
T000639,C0258,P022,2024-05-29,2024-05-29 21:32:33.371822,3,798.51
T000640,C0277,P077,2025-03-06,2025-03-06 06:53:37.096622,4,398.28
T000641,C0387,P064,2024-12-30,2024-12-30 04:50:07.004616,3,201.18
T000642,C0477,P014,2024-08-13,2024-08-13 16:09:58.262814,5,1526.5
T000643,C0209,P048,2024-07-25,2024-07-25 13:33:12.521794,4,1793.72
T000644,C0254,P051,2024-08-02,2024-08-02 17:35:08.820652,3,717.18
T000645,C0415,P076,2023-12-09,2023-12-09 05:14:59.746268,4,155.04
T000646,C0148,P035,2024-12-11,2024-12-11 01:08:37.549935,3,935.19
T000647,C0308,P038,2024-11-10,2024-11-10 04:49:44.392742,3,509.52
T000648,C0270,P034,2023-07-17,2023-07-17 03:56:30.359498,5,1526.9
T000649,C0324,P044,2024-06-10,2024-06-10 18:46:31.733635,2,926.98
T000650,C0479,P047,2024-10-06,2024-10-06 07:13:01.654706,2,102.5
T000651,C0299,P034,2023-12-16,2023-12-16 13:23:28.393136,5,1526.9
T000652,C0383,P059,2025-04-26,2025-04-26 05:09:51.041703,2,300.42
T000653,C0002,P060,2025-01-11,2025-01-11 05:28:24.911903,3,278.88
T000654,C0043,P056,2023-07-23,2023-07-23 00:38:57.597975,5,1312.25
T000655,C0421,P025,2024-12-14,2024-12-14 05:19:13.636555,3,360.36
T000656,C0442,P015,2024-04-19,2024-04-19 23:17:20.633704,4,180.76
T000657,C0425,P070,2023-07-06,2023-07-06 02:47:44.416663,5,1459.4
T000658,C0415,P063,2024-03-07,2024-03-07 22:20:05.432101,1,246.13
T000659,C0317,P073,2024-06-16,2024-06-16 03:51:42.662722,3,127.62
T000660,C0004,P005,2024-07-10,2024-07-10 08:53:00.872111,4,1399.16
T000661,C0468,P090,2023-11-12,2023-11-12 03:04:22.360418,1,158.5
T000662,C0299,P036,2023-07-11,2023-07-11 16:00:38.666895,4,244.0
T000663,C0345,P024,2023-08-20,2023-08-20 03:49:30.254223,5,1289.85
T000664,C0215,P060,2024-12-11,2024-12-11 14:20:37.564581,2,185.92
T000665,C0257,P018,2023-10-06,2023-10-06 06:01:20.895555,5,1059.9
T000666,C0365,P002,2024-04-16,2024-04-16 16:09:09.442643,1,209.49
T000667,C0050,P006,2023-08-09,2023-08-09 13:02:04.018086,2,528.12
T000668,C0464,P079,2024-01-14,2024-01-14 13:47:23.507835,4,1366.12
T000669,C0308,P017,2023-05-08,2023-05-08 03:48:24.409836,4,168.2
T000670,C0111,P020,2023-05-11,2023-05-11 11:27:46.637214,4,1647.56
T000671,C0379,P088,2024-12-13,2024-12-13 20:40:28.323342,2,414.66
T000672,C0408,P088,2023-09-27,2023-09-27 17:43:23.020386,2,414.66
T000673,C0252,P045,2025-02-25,2025-02-25 13:45:17.562864,2,431.46
T000674,C0271,P005,2025-04-01,2025-04-01 06:45:06.967350,2,699.58
T000675,C0283,P033,2024-01-28,2024-01-28 00:56:29.304368,1,425.01
T000676,C0492,P020,2024-09-11,2024-09-11 20:12:36.678430,3,1235.67
T000677,C0181,P017,2024-09-24,2024-09-24 20:04:11.011436,4,168.2
T000678,C0043,P034,2024-01-20,2024-01-20 17:39:10.212914,4,1221.52
T000679,C0474,P070,2023-06-24,2023-06-24 18:41:10.440309,1,291.88
T000680,C0254,P063,2024-04-11,2024-04-11 15:20:50.058452,4,984.52
T000681,C0489,P046,2024-06-25,2024-06-25 22:44:55.191265,3,949.2
T000682,C0208,P008,2023-12-29,2023-12-29 05:51:31.251467,4,813.88
